time,value
20-02-2022 12:58,-0.025634
20-02-2022 13:01,-0.025634
20-02-2022 13:03,-0.024718
20-02-2022 13:04,-0.023803
20-02-2022 13:06,-0.022887
20-02-2022 13:07,-0.022887
20-02-2022 13:09,-0.022887
20-02-2022 13:10,-0.021972
20-02-2022 13:12,-0.021056
20-02-2022 13:13,-0.021056
20-02-2022 13:15,-0.020141
20-02-2022 13:16,-0.020141
20-02-2022 13:18,-0.019225
20-02-2022 13:19,-0.019225
20-02-2022 13:21,-0.01831
20-02-2022 13:22,-0.01831
20-02-2022 13:24,-0.017394
20-02-2022 13:27,-0.015563
20-02-2022 13:30,-0.014648
20-02-2022 13:33,-0.013732
20-02-2022 13:36,-0.012817
20-02-2022 13:39,-0.011901
20-02-2022 13:42,-0.01007
20-02-2022 13:45,-0.009155
20-02-2022 13:48,-0.008239
20-02-2022 13:51,-0.007324
20-02-2022 13:54,-0.005493
20-02-2022 13:57,-0.004577
20-02-2022 14:00,-0.003662
20-02-2022 14:03,-0.001831
20-02-2022 14:06,-0.000915
20-02-2022 14:09,0
20-02-2022 14:12,0.001831
20-02-2022 14:15,0.002746
20-02-2022 14:17,0.003662
20-02-2022 14:18,0.003662
20-02-2022 14:20,0.004577
20-02-2022 14:21,0.004577
20-02-2022 14:23,0.005493
20-02-2022 14:24,0.006408
20-02-2022 14:26,0.007324
20-02-2022 14:27,0.007324
20-02-2022 14:29,0.008239
20-02-2022 14:30,0.009155
20-02-2022 14:32,0.01007
20-02-2022 14:33,0.01007
20-02-2022 14:35,0.010986
20-02-2022 14:36,0.010986
20-02-2022 14:38,0.011901
20-02-2022 14:41,0.013732
20-02-2022 14:44,0.014648
20-02-2022 14:47,0.016479
20-02-2022 14:50,0.017394
20-02-2022 14:53,0.019225
20-02-2022 14:56,0.020141
20-02-2022 14:59,0.021972
20-02-2022 15:02,0.023803
20-02-2022 15:05,0.024718
20-02-2022 15:08,0.026549
20-02-2022 15:11,0.027465
20-02-2022 15:14,0.029296
20-02-2022 15:17,0.030211
20-02-2022 15:20,0.032042
20-02-2022 15:23,0.032958
20-02-2022 15:26,0.034789
20-02-2022 15:28,0.035704
20-02-2022 15:29,0.035704
20-02-2022 15:31,0.03662
20-02-2022 15:32,0.037535
20-02-2022 15:34,0.038451
20-02-2022 15:35,0.038451
20-02-2022 15:37,0.040282
20-02-2022 15:38,0.040282
20-02-2022 15:40,0.041197
20-02-2022 15:41,0.042113
20-02-2022 15:43,0.043028
20-02-2022 15:44,0.043028
20-02-2022 15:46,0.043944
20-02-2022 15:47,0.044859
20-02-2022 15:49,0.04669
20-02-2022 15:50,0.04669
20-02-2022 15:52,0.047606
20-02-2022 15:55,0.049437
20-02-2022 15:58,0.050352
20-02-2022 16:01,0.053099
20-02-2022 16:04,0.054014
20-02-2022 16:07,0.055845
20-02-2022 16:10,0.057676
20-02-2022 16:13,0.059507
20-02-2022 16:16,0.061338
20-02-2022 16:19,0.063169
20-02-2022 16:22,0.065
20-02-2022 16:25,0.066831
20-02-2022 16:28,0.068662
20-02-2022 16:31,0.070493
20-02-2022 16:34,0.072324
20-02-2022 16:37,0.074155
20-02-2022 16:40,0.075986
20-02-2022 16:42,0.076902
20-02-2022 16:43,0.077817
20-02-2022 16:45,0.079648
20-02-2022 16:46,0.078733
20-02-2022 16:48,0.080564
20-02-2022 16:49,0.081479
20-02-2022 16:51,0.082395
20-02-2022 16:52,0.082395
20-02-2022 16:54,0.08331
20-02-2022 16:55,0.084226
20-02-2022 16:57,0.085141
20-02-2022 16:58,0.086057
20-02-2022 17:00,0.086972
20-02-2022 17:01,0.087888
20-02-2022 17:03,0.089719
20-02-2022 17:06,0.090634
20-02-2022 17:09,0.092465
20-02-2022 17:12,0.093381
20-02-2022 17:15,0.095212
20-02-2022 17:18,0.096127
20-02-2022 17:21,0.097043
20-02-2022 17:24,0.098874
20-02-2022 17:27,0.100705
20-02-2022 17:30,0.10162
20-02-2022 17:33,0.102536
20-02-2022 17:36,0.103451
20-02-2022 17:39,0.104367
20-02-2022 17:42,0.105282
20-02-2022 17:45,0.106198
20-02-2022 17:48,0.107113
20-02-2022 17:51,0.108029
20-02-2022 17:54,0.108029
20-02-2022 17:56,0.108944
20-02-2022 17:57,0.10986
20-02-2022 17:59,0.10986
20-02-2022 18:00,0.10986
20-02-2022 18:02,0.10986
20-02-2022 18:03,0.110775
20-02-2022 18:05,0.110775
20-02-2022 18:06,0.110775
20-02-2022 18:08,0.110775
20-02-2022 18:09,0.10986
20-02-2022 18:11,0.110775
20-02-2022 18:12,0.110775
20-02-2022 18:14,0.111691
20-02-2022 18:15,0.110775
20-02-2022 18:17,0.111691
20-02-2022 18:20,0.110775
20-02-2022 18:23,0.111691
20-02-2022 18:26,0.110775
20-02-2022 18:29,0.110775
20-02-2022 18:32,0.110775
20-02-2022 18:35,0.110775
20-02-2022 18:38,0.10986
20-02-2022 18:41,0.110775
20-02-2022 18:44,0.10986
20-02-2022 18:47,0.10986
20-02-2022 18:50,0.10986
20-02-2022 18:53,0.10986
20-02-2022 18:56,0.108944
20-02-2022 18:59,0.108029
20-02-2022 19:02,0.108029
20-02-2022 19:05,0.108029
20-02-2022 19:08,0.107113
20-02-2022 19:10,0.107113
20-02-2022 19:11,0.106198
20-02-2022 19:13,0.106198
20-02-2022 19:14,0.105282
20-02-2022 19:16,0.105282
20-02-2022 19:17,0.105282
20-02-2022 19:19,0.104367
20-02-2022 19:20,0.104367
20-02-2022 19:22,0.104367
20-02-2022 19:23,0.103451
20-02-2022 19:25,0.103451
20-02-2022 19:26,0.103451
20-02-2022 19:28,0.102536
20-02-2022 19:29,0.10162
20-02-2022 19:31,0.10162
20-02-2022 19:34,0.100705
20-02-2022 19:37,0.099789
20-02-2022 19:40,0.098874
20-02-2022 19:43,0.097958
20-02-2022 19:46,0.097043
20-02-2022 19:49,0.096127
20-02-2022 19:52,0.095212
20-02-2022 19:55,0.093381
20-02-2022 19:58,0.092465
20-02-2022 20:01,0.090634
20-02-2022 20:04,0.088803
20-02-2022 20:07,0.086972
20-02-2022 20:10,0.086057
20-02-2022 20:13,0.085141
20-02-2022 20:16,0.082395
20-02-2022 20:19,0.081479
20-02-2022 20:21,0.079648
20-02-2022 20:22,0.079648
20-02-2022 20:24,0.077817
20-02-2022 20:25,0.076902
20-02-2022 20:27,0.075071
20-02-2022 20:28,0.075071
20-02-2022 20:30,0.07324
20-02-2022 20:31,0.072324
20-02-2022 20:33,0.071409
20-02-2022 20:34,0.069578
20-02-2022 20:36,0.067747
20-02-2022 20:37,0.067747
20-02-2022 20:39,0.065916
20-02-2022 20:40,0.065
20-02-2022 20:42,0.064085
20-02-2022 20:43,0.063169
20-02-2022 20:45,0.061338
20-02-2022 20:48,0.059507
20-02-2022 20:51,0.056761
20-02-2022 20:54,0.054014
20-02-2022 20:57,0.052183
20-02-2022 21:00,0.049437
20-02-2022 21:03,0.04669
20-02-2022 21:06,0.043944
20-02-2022 21:09,0.242113
20-02-2022 21:12,0.240282
20-02-2022 21:15,0.238451
20-02-2022 21:18,0.23662
20-02-2022 21:21,0.034789
20-02-2022 21:24,0.033873
20-02-2022 21:27,0.033873
20-02-2022 21:30,0.032958
20-02-2022 21:33,0.032042
20-02-2022 21:35,0.032042
20-02-2022 21:36,0.031127
20-02-2022 21:38,0.031127
20-02-2022 21:39,0.031127
20-02-2022 21:41,0.030211
20-02-2022 21:42,0.031127
20-02-2022 21:44,0.030211
20-02-2022 21:45,0.030211
20-02-2022 21:47,0.030211
20-02-2022 21:48,0.030211
20-02-2022 21:50,0.030211
20-02-2022 21:51,0.030211
20-02-2022 21:53,0.029296
20-02-2022 21:54,0.029296
20-02-2022 21:56,0.029296
20-02-2022 21:59,0.029296
20-02-2022 22:02,0.029296
20-02-2022 22:05,0.02838
20-02-2022 22:08,0.02838
20-02-2022 22:11,0.02838
20-02-2022 22:14,0.02838
20-02-2022 22:17,0.02838
20-02-2022 22:20,0.027465
20-02-2022 22:23,0.027465
20-02-2022 22:26,0.027465
20-02-2022 22:29,0.027465
20-02-2022 22:32,0.026549
20-02-2022 22:35,0.026549
20-02-2022 22:38,0.026549
20-02-2022 22:41,0.026549
20-02-2022 22:44,0.026549
20-02-2022 22:47,0.026549
20-02-2022 22:49,0.026549
20-02-2022 22:50,0.026549
20-02-2022 22:52,0.026549
20-02-2022 22:53,0.026549
20-02-2022 22:55,0.026549
20-02-2022 22:56,0.025634
20-02-2022 22:58,0.026549
20-02-2022 22:59,0.026549
20-02-2022 23:01,0.026549
20-02-2022 23:02,0.026549
20-02-2022 23:04,0.026549
20-02-2022 23:05,0.026549
20-02-2022 23:07,0.026549
20-02-2022 23:08,0.027465
20-02-2022 23:10,0.027465
20-02-2022 23:13,0.026549
20-02-2022 23:16,0.027465
20-02-2022 23:19,0.027465
20-02-2022 23:22,0.027465
20-02-2022 23:25,0.02838
20-02-2022 23:28,0.02838
20-02-2022 23:31,0.029296
20-02-2022 23:34,0.030211
20-02-2022 23:40,0.030211
20-02-2022 23:43,0.031127
20-02-2022 23:46,0.031127
20-02-2022 23:49,0.032042
20-02-2022 23:52,0.032042
20-02-2022 23:55,0.032042
20-02-2022 23:58,0.032958
21-02-2022 00:01,0.032958
21-02-2022 00:03,0.032958
21-02-2022 00:04,0.032958
21-02-2022 00:06,0.033873
21-02-2022 00:07,0.033873
21-02-2022 00:09,0.033873
21-02-2022 00:10,0.033873
21-02-2022 00:12,0.033873
21-02-2022 00:13,0.033873
21-02-2022 00:15,0.034789
21-02-2022 00:16,0.034789
21-02-2022 00:18,0.034789
21-02-2022 00:19,0.034789
21-02-2022 00:21,0.034789
21-02-2022 00:22,0.035704
21-02-2022 00:24,0.035704
21-02-2022 00:27,0.035704
21-02-2022 00:30,0.03662
21-02-2022 00:33,0.03662
21-02-2022 00:36,0.03662
21-02-2022 00:39,0.037535
21-02-2022 00:42,0.037535
21-02-2022 00:45,0.038451
21-02-2022 00:48,0.038451
21-02-2022 00:51,0.039366
21-02-2022 00:54,0.039366
21-02-2022 00:57,0.039366
21-02-2022 01:00,0.040282
21-02-2022 01:03,0.040282
21-02-2022 01:06,0.041197
21-02-2022 01:09,0.041197
21-02-2022 01:12,0.042113
21-02-2022 01:14,0.042113
21-02-2022 01:15,0.043028
21-02-2022 01:17,0.043028
21-02-2022 01:18,0.043028
21-02-2022 01:20,0.043028
21-02-2022 01:21,0.043944
21-02-2022 01:23,0.043944
21-02-2022 01:24,0.043944
21-02-2022 01:26,0.043944
21-02-2022 01:27,0.044859
21-02-2022 01:29,0.044859
21-02-2022 01:30,0.044859
21-02-2022 01:32,0.045775
21-02-2022 01:33,0.045775
21-02-2022 01:35,0.045775
21-02-2022 01:36,0.045775
21-02-2022 01:38,0.04669
21-02-2022 01:41,0.04669
21-02-2022 01:44,0.047606
21-02-2022 01:47,0.048521
21-02-2022 01:50,0.049437
21-02-2022 01:53,0.049437
21-02-2022 01:56,0.050352
21-02-2022 01:59,0.050352
21-02-2022 02:02,0.051268
21-02-2022 02:05,0.051268
21-02-2022 02:08,0.052183
21-02-2022 02:11,0.053099
21-02-2022 02:14,0.054014
21-02-2022 02:17,0.05493
21-02-2022 02:20,0.05493
21-02-2022 02:23,0.055845
21-02-2022 02:26,0.056761
21-02-2022 02:28,0.056761
21-02-2022 02:29,0.057676
21-02-2022 02:31,0.057676
21-02-2022 02:32,0.057676
21-02-2022 02:34,0.058592
21-02-2022 02:35,0.058592
21-02-2022 02:37,0.059507
21-02-2022 02:38,0.059507
21-02-2022 02:40,0.060423
21-02-2022 02:41,0.060423
21-02-2022 02:43,0.060423
21-02-2022 02:44,0.061338
21-02-2022 02:46,0.061338
21-02-2022 02:47,0.061338
21-02-2022 02:49,0.062254
21-02-2022 02:52,0.063169
21-02-2022 02:55,0.064085
21-02-2022 02:58,0.065
21-02-2022 03:01,0.065916
21-02-2022 03:04,0.066831
21-02-2022 03:07,0.066831
21-02-2022 03:10,0.068662
21-02-2022 03:13,0.068662
21-02-2022 03:16,0.070493
21-02-2022 03:19,0.070493
21-02-2022 03:22,0.072324
21-02-2022 03:25,0.072324
21-02-2022 03:28,0.074155
21-02-2022 03:31,0.074155
21-02-2022 03:34,0.075986
21-02-2022 03:37,0.075986
21-02-2022 03:40,0.077817
21-02-2022 03:42,0.077817
21-02-2022 03:43,0.078733
21-02-2022 03:45,0.078733
21-02-2022 03:46,0.079648
21-02-2022 03:48,0.080564
21-02-2022 03:49,0.080564
21-02-2022 03:51,0.081479
21-02-2022 03:52,0.081479
21-02-2022 03:54,0.082395
21-02-2022 03:55,0.08331
21-02-2022 03:57,0.08331
21-02-2022 03:58,0.084226
21-02-2022 04:00,0.084226
21-02-2022 04:01,0.085141
21-02-2022 04:03,0.086057
21-02-2022 04:06,0.086057
21-02-2022 04:09,0.087888
21-02-2022 04:12,0.088803
21-02-2022 04:15,0.089719
21-02-2022 04:18,0.090634
21-02-2022 04:21,0.09155
21-02-2022 04:24,0.092465
21-02-2022 04:27,0.093381
21-02-2022 04:30,0.094296
21-02-2022 04:33,0.096127
21-02-2022 04:36,0.097043
21-02-2022 04:39,0.097958
21-02-2022 04:42,0.098874
21-02-2022 04:45,0.098874
21-02-2022 04:48,0.100705
21-02-2022 04:51,0.100705
21-02-2022 04:53,0.10162
21-02-2022 04:54,0.102536
21-02-2022 04:56,0.102536
21-02-2022 04:57,0.103451
21-02-2022 04:59,0.104367
21-02-2022 05:00,0.103451
21-02-2022 05:02,0.104367
21-02-2022 05:03,0.105282
21-02-2022 05:05,0.105282
21-02-2022 05:06,0.106198
21-02-2022 05:08,0.106198
21-02-2022 05:09,0.106198
21-02-2022 05:11,0.107113
21-02-2022 05:12,0.107113
21-02-2022 05:14,0.108029
21-02-2022 05:15,0.108029
21-02-2022 05:17,0.108944
21-02-2022 05:20,0.10986
21-02-2022 05:23,0.10986
21-02-2022 05:26,0.111691
21-02-2022 05:29,0.111691
21-02-2022 05:32,0.112606
21-02-2022 05:35,0.113522
21-02-2022 05:38,0.114437
21-02-2022 05:41,0.115353
21-02-2022 05:44,0.116268
21-02-2022 05:47,0.116268
21-02-2022 05:50,0.118099
21-02-2022 05:53,0.118099
21-02-2022 05:56,0.119015
21-02-2022 05:59,0.119015
21-02-2022 06:02,0.11993
21-02-2022 06:05,0.120846
21-02-2022 06:07,0.120846
21-02-2022 06:08,0.120846
21-02-2022 06:10,0.121761
21-02-2022 06:11,0.121761
21-02-2022 06:13,0.121761
21-02-2022 06:14,0.121761
21-02-2022 06:16,0.122677
21-02-2022 06:17,0.122677
21-02-2022 06:19,0.122677
21-02-2022 06:20,0.122677
21-02-2022 06:22,0.122677
21-02-2022 06:23,0.123592
21-02-2022 06:25,0.123592
21-02-2022 06:26,0.123592
21-02-2022 06:28,0.123592
21-02-2022 06:31,0.124508
21-02-2022 06:34,0.124508
21-02-2022 06:37,0.124508
21-02-2022 06:40,0.125423
21-02-2022 06:43,0.125423
21-02-2022 06:46,0.125423
21-02-2022 06:49,0.125423
21-02-2022 06:52,0.126339
21-02-2022 06:55,0.126339
21-02-2022 06:58,0.125423
21-02-2022 07:01,0.125423
21-02-2022 07:04,0.125423
21-02-2022 07:07,0.125423
21-02-2022 07:10,0.124508
21-02-2022 07:13,0.124508
21-02-2022 07:16,0.124508
21-02-2022 07:19,0.123592
21-02-2022 07:21,0.122677
21-02-2022 07:22,0.122677
21-02-2022 07:24,0.122677
21-02-2022 07:25,0.121761
21-02-2022 07:27,0.121761
21-02-2022 07:28,0.120846
21-02-2022 07:30,0.11993
21-02-2022 07:31,0.11993
21-02-2022 07:33,0.119015
21-02-2022 07:34,0.119015
21-02-2022 07:36,0.118099
21-02-2022 07:37,0.118099
21-02-2022 07:39,0.116268
21-02-2022 07:40,0.117184
21-02-2022 07:42,0.115353
21-02-2022 07:45,0.113522
21-02-2022 07:48,0.111691
21-02-2022 07:51,0.10986
21-02-2022 07:54,0.107113
21-02-2022 07:57,0.104367
21-02-2022 08:00,0.10162
21-02-2022 08:03,0.098874
21-02-2022 08:06,0.096127
21-02-2022 08:09,0.092465
21-02-2022 08:12,0.089719
21-02-2022 08:15,0.086057
21-02-2022 08:18,0.082395
21-02-2022 08:21,0.078733
21-02-2022 08:24,0.075071
21-02-2022 08:27,0.070493
21-02-2022 08:30,0.066831
21-02-2022 08:32,0.064085
21-02-2022 08:33,0.063169
21-02-2022 08:35,0.060423
21-02-2022 08:36,0.057676
21-02-2022 08:38,0.05493
21-02-2022 08:39,0.054014
21-02-2022 08:41,0.051268
21-02-2022 08:42,0.050352
21-02-2022 08:44,0.04669
21-02-2022 08:45,0.044859
21-02-2022 08:47,0.042113
21-02-2022 08:48,0.041197
21-02-2022 08:50,0.038451
21-02-2022 08:51,0.03662
21-02-2022 08:53,0.034789
21-02-2022 08:54,0.032958
21-02-2022 08:56,0.030211
21-02-2022 08:59,0.026549
21-02-2022 09:02,0.021972
21-02-2022 09:05,0.01831
21-02-2022 09:08,0.014648
21-02-2022 09:11,0.010986
21-02-2022 09:14,0.007324
21-02-2022 09:17,0.004577
21-02-2022 09:20,0.000915
21-02-2022 09:23,-0.002746
21-02-2022 09:26,-0.005493
21-02-2022 09:29,-0.008239
21-02-2022 09:32,-0.010986
21-02-2022 09:35,-0.013732
21-02-2022 09:38,-0.015563
21-02-2022 09:41,-0.01831
21-02-2022 09:44,-0.020141
21-02-2022 09:46,-0.021056
21-02-2022 09:47,-0.022887
21-02-2022 09:49,-0.022887
21-02-2022 09:50,-0.023803
21-02-2022 09:52,-0.024718
21-02-2022 09:53,-0.026549
21-02-2022 09:55,-0.026549
21-02-2022 09:56,-0.027465
21-02-2022 09:58,-0.02838
21-02-2022 09:59,-0.029296
21-02-2022 10:01,-0.029296
21-02-2022 10:02,-0.031127
21-02-2022 10:04,-0.032042
21-02-2022 10:05,-0.032042
21-02-2022 10:07,-0.032958
21-02-2022 10:08,-0.033873
21-02-2022 10:10,-0.034789
21-02-2022 10:13,-0.035704
21-02-2022 10:16,-0.03662
21-02-2022 10:19,-0.03662
21-02-2022 10:22,-0.039366
21-02-2022 10:25,-0.041197
21-02-2022 10:28,-0.041197
21-02-2022 10:31,-0.042113
21-02-2022 10:34,-0.043028
21-02-2022 10:37,-0.044859
21-02-2022 10:40,-0.04669
21-02-2022 10:43,-0.045775
21-02-2022 10:46,-0.045775
21-02-2022 10:49,-0.044859
21-02-2022 10:52,-0.04669
21-02-2022 10:55,-0.04669
21-02-2022 10:58,-0.047606
21-02-2022 11:00,-0.047606
21-02-2022 11:01,-0.047606
21-02-2022 11:03,-0.048521
21-02-2022 11:04,-0.047606
21-02-2022 11:06,-0.048521
21-02-2022 11:07,-0.047606
21-02-2022 11:09,-0.047606
21-02-2022 11:10,-0.048521
21-02-2022 11:12,-0.048521
21-02-2022 11:13,-0.048521
21-02-2022 11:15,-0.048521
21-02-2022 11:16,-0.048521
21-02-2022 11:18,-0.048521
21-02-2022 11:19,-0.048521
21-02-2022 11:21,-0.047606
21-02-2022 11:24,-0.047606
21-02-2022 11:27,-0.048521
21-02-2022 11:30,-0.047606
21-02-2022 11:33,-0.047606
21-02-2022 11:36,-0.047606
21-02-2022 11:39,-0.047606
21-02-2022 11:42,-0.04669
21-02-2022 11:45,-0.04669
21-02-2022 11:48,-0.045775
21-02-2022 11:51,-0.045775
21-02-2022 11:54,-0.045775
21-02-2022 11:57,-0.045775
21-02-2022 12:00,-0.044859
21-02-2022 12:03,-0.044859
21-02-2022 12:06,-0.043944
21-02-2022 12:09,-0.043028
21-02-2022 12:12,-0.042113
21-02-2022 12:14,-0.042113
21-02-2022 12:15,-0.041197
21-02-2022 12:17,-0.041197
21-02-2022 12:18,-0.041197
21-02-2022 12:20,-0.041197
21-02-2022 12:21,-0.040282
21-02-2022 12:23,-0.040282
21-02-2022 12:24,-0.039366
21-02-2022 12:26,-0.039366
21-02-2022 12:27,-0.039366
21-02-2022 12:29,-0.038451
21-02-2022 12:30,-0.038451
21-02-2022 12:32,-0.038451
21-02-2022 12:33,-0.038451
21-02-2022 12:35,-0.03662
21-02-2022 12:38,-0.03662
21-02-2022 12:41,-0.035704
21-02-2022 12:44,-0.034789
21-02-2022 12:47,-0.033873
21-02-2022 12:50,-0.032958
21-02-2022 12:53,-0.032042
21-02-2022 12:56,-0.031127
21-02-2022 12:59,-0.030211
21-02-2022 13:02,-0.030211
21-02-2022 13:05,-0.02838
21-02-2022 13:08,-0.027465
21-02-2022 13:11,-0.026549
21-02-2022 13:14,-0.025634
21-02-2022 13:17,-0.024718
21-02-2022 13:20,-0.023803
21-02-2022 13:23,-0.022887
21-02-2022 13:25,-0.021972
21-02-2022 13:26,-0.021972
21-02-2022 13:28,-0.021056
21-02-2022 13:29,-0.021056
21-02-2022 13:31,-0.020141
21-02-2022 13:32,-0.020141
21-02-2022 13:34,-0.019225
21-02-2022 13:35,-0.01831
21-02-2022 13:37,-0.017394
21-02-2022 13:38,-0.017394
21-02-2022 13:40,-0.016479
21-02-2022 13:41,-0.016479
21-02-2022 13:43,-0.015563
21-02-2022 13:44,-0.015563
21-02-2022 13:46,-0.014648
21-02-2022 13:47,-0.014648
21-02-2022 13:49,-0.013732
21-02-2022 13:52,-0.011901
21-02-2022 13:55,-0.011901
21-02-2022 13:58,-0.010986
21-02-2022 14:01,-0.009155
21-02-2022 14:04,-0.009155
21-02-2022 14:07,-0.007324
21-02-2022 14:10,-0.007324
21-02-2022 14:13,-0.005493
21-02-2022 14:16,-0.005493
21-02-2022 14:19,-0.003662
21-02-2022 14:22,-0.003662
21-02-2022 14:25,-0.001831
21-02-2022 14:28,-0.000915
21-02-2022 14:31,0
21-02-2022 14:34,0.000915
21-02-2022 14:37,0.001831
21-02-2022 14:39,0.002746
21-02-2022 14:40,0.003662
21-02-2022 14:42,0.004577
21-02-2022 14:43,0.004577
21-02-2022 14:45,0.005493
21-02-2022 14:46,0.007324
21-02-2022 14:48,0.007324
21-02-2022 14:49,0.008239
21-02-2022 14:51,0.009155
21-02-2022 14:52,0.01007
21-02-2022 14:54,0.01007
21-02-2022 14:55,0.011901
21-02-2022 14:57,0.012817
21-02-2022 14:58,0.012817
21-02-2022 15:00,0.013732
21-02-2022 15:03,0.015563
21-02-2022 15:06,0.016479
21-02-2022 15:09,0.01831
21-02-2022 15:12,0.020141
21-02-2022 15:15,0.021056
21-02-2022 15:18,0.023803
21-02-2022 15:21,0.024718
21-02-2022 15:24,0.025634
21-02-2022 15:27,0.027465
21-02-2022 15:30,0.029296
21-02-2022 15:33,0.030211
21-02-2022 15:36,0.032042
21-02-2022 15:39,0.032958
21-02-2022 15:42,0.035704
21-02-2022 15:45,0.03662
21-02-2022 15:48,0.038451
21-02-2022 15:51,0.040282
21-02-2022 15:53,0.041197
21-02-2022 15:54,0.041197
21-02-2022 15:56,0.042113
21-02-2022 15:57,0.043944
21-02-2022 15:59,0.044859
21-02-2022 16:00,0.044859
21-02-2022 16:02,0.045775
21-02-2022 16:03,0.04669
21-02-2022 16:05,0.047606
21-02-2022 16:06,0.048521
21-02-2022 16:08,0.049437
21-02-2022 16:09,0.050352
21-02-2022 16:11,0.052183
21-02-2022 16:12,0.052183
21-02-2022 16:14,0.053099
21-02-2022 16:17,0.055845
21-02-2022 16:20,0.057676
21-02-2022 16:23,0.059507
21-02-2022 16:26,0.061338
21-02-2022 16:29,0.062254
21-02-2022 16:32,0.065
21-02-2022 16:35,0.066831
21-02-2022 16:38,0.068662
21-02-2022 16:41,0.070493
21-02-2022 16:44,0.072324
21-02-2022 16:47,0.074155
21-02-2022 16:50,0.075986
21-02-2022 16:53,0.077817
21-02-2022 16:56,0.079648
21-02-2022 16:59,0.081479
21-02-2022 17:02,0.082395
21-02-2022 17:05,0.084226
21-02-2022 17:07,0.085141
21-02-2022 17:08,0.085141
21-02-2022 17:10,0.086972
21-02-2022 17:11,0.086972
21-02-2022 17:13,0.087888
21-02-2022 17:14,0.088803
21-02-2022 17:16,0.089719
21-02-2022 17:17,0.089719
21-02-2022 17:19,0.090634
21-02-2022 17:20,0.09155
21-02-2022 17:22,0.092465
21-02-2022 17:23,0.092465
21-02-2022 17:25,0.093381
21-02-2022 17:26,0.093381
21-02-2022 17:28,0.094296
21-02-2022 17:31,0.095212
21-02-2022 17:34,0.096127
21-02-2022 17:37,0.097043
21-02-2022 17:40,0.097958
21-02-2022 17:43,0.097958
21-02-2022 17:46,0.099789
21-02-2022 17:49,0.100705
21-02-2022 17:52,0.100705
21-02-2022 17:55,0.10162
21-02-2022 17:58,0.10162
21-02-2022 18:01,0.102536
21-02-2022 18:04,0.103451
21-02-2022 18:07,0.103451
21-02-2022 18:10,0.104367
21-02-2022 18:13,0.104367
21-02-2022 18:16,0.103451
21-02-2022 18:18,0.103451
21-02-2022 18:19,0.104367
21-02-2022 18:21,0.104367
21-02-2022 18:22,0.104367
21-02-2022 18:24,0.104367
21-02-2022 18:25,0.104367
21-02-2022 18:27,0.104367
21-02-2022 18:28,0.104367
21-02-2022 18:30,0.104367
21-02-2022 18:31,0.104367
21-02-2022 18:33,0.104367
21-02-2022 18:34,0.103451
21-02-2022 18:36,0.104367
21-02-2022 18:37,0.104367
21-02-2022 18:39,0.104367
21-02-2022 18:40,0.104367
21-02-2022 18:42,0.104367
21-02-2022 18:45,0.103451
